# eventIndex trackIndex extX(cm) extY(cm) extZ(cm) extPx(MeV/c) extPy(MeV/c) extPz(MeV/c) reduced-chi2
16364 0 42.490930 -29.396965 10.562490 100.021161 21.941742 -18.561946 1.124367
16372 0 -7.193693 51.243779 -37.466253 -82.398973 61.579660 -18.700812 1.080436
16374 0 -37.599777 34.927204 -21.089430 -99.841014 -19.695869 22.012064 0.960977
16376 0 -36.049472 36.860477 44.046551 -103.073634 9.736645 17.098861 1.207511
16379 0 45.385064 25.007188 7.578503 41.283648 95.574014 -15.786471 1.065500
16380 0 -0.291359 -51.228783 23.751686 87.984756 -55.482935 -11.264806 0.892107
16383 0 -42.894749 -28.134409 -11.090245 -17.176995 -102.761753 5.710586 1.165903
16385 0 41.481399 30.504398 -16.659414 1.165391 95.046632 -45.172237 1.126426
16395 0 -16.108551 -48.711819 -35.601367 44.658467 -90.344325 -29.789900 1.139658
16397 0 -51.036464 -7.895545 16.667677 -51.871408 -83.472416 -35.854593 0.913397
16403 0 -44.993752 -25.399799 25.636787 -19.737396 -100.659184 -17.982641 1.050284
16404 0 31.400744 -40.602711 -18.604912 99.634461 16.636498 27.026065 0.858206
16405 0 -41.863717 30.150535 -23.210876 -102.104999 -22.401646 -3.499627 0.998786
16412 0 -10.127444 50.125037 -16.475960 -87.412849 46.020947 34.604985 0.831982
16414 0 26.689458 -44.026500 47.810039 100.014031 -28.272828 12.149805 0.975191
16417 0 -49.817690 13.025614 45.721642 -90.527207 -52.932505 13.554691 0.991685
16418 0 42.868824 -28.763014 34.216576 99.612124 4.845883 31.712458 0.907821
16419 0 -16.803104 -48.576860 25.792428 37.894405 -92.342421 -29.506072 1.016175
16420 0 10.616350 50.414771 30.973476 -51.119693 87.374330 25.461851 1.064358
16422 0 -40.717185 31.582745 28.513769 -101.920702 -7.597030 -21.349041 0.861785
16423 0 50.909196 8.298351 6.382578 61.227117 83.095267 -18.629512 1.024059
16427 0 40.999672 -31.169714 8.686495 98.416194 6.586497 -36.910202 0.774194
16431 0 -32.277171 -40.063956 16.198031 33.595212 -90.178959 -41.078076 0.905823
16432 0 37.566235 35.458735 9.814183 -2.613824 102.947280 15.610329 0.975013
16434 0 -6.052654 -51.187429 -28.474979 68.362162 -76.770581 22.338621 1.002614
16439 0 42.394306 29.708759 30.539703 32.920282 98.965317 10.817191 1.115664
16441 0 17.855530 48.437643 -10.004679 -35.281789 95.673837 21.914193 1.144644
16447 0 -16.407608 -48.814523 10.758930 35.416983 -94.313487 29.981410 0.882413
16451 0 -39.619748 33.159637 28.290585 -103.750400 -10.965887 4.641590 0.919400
16452 0 36.229946 36.759785 -5.529020 12.094408 102.711521 8.638304 1.113323
16460 0 -44.997840 24.928845 4.780092 -97.214200 -19.035319 -32.219928 1.074938
16465 0 -26.383197 44.064358 2.111995 -93.452737 41.571941 -15.942447 0.950200
16469 0 -12.657208 -49.575204 -40.869844 73.881254 -71.179628 -21.419380 0.918670
16471 0 47.448849 21.130687 -30.396654 42.585663 92.982993 -19.687051 0.860451
16473 0 38.198099 -34.659873 32.322939 99.196173 19.504644 27.370738 1.008845
16474 0 -7.185323 -51.241304 -15.954824 57.701893 -76.393194 -43.006334 0.734536
16478 0 -45.144306 -24.345436 10.700902 -15.752984 -98.800272 30.497001 1.129539
16484 0 44.714805 25.323528 42.468185 22.582127 100.420155 6.079941 1.162471
16486 0 29.184406 -42.357475 -26.205799 103.882715 5.947714 7.769927 0.990558
16493 0 13.122510 -49.711066 -5.352496 82.285672 -61.906260 18.835934 0.810079
16496 0 46.331306 -22.846781 15.877780 93.793385 36.460474 -27.887203 0.888784
16502 0 -31.764638 40.402729 -2.344370 -100.320168 -3.448598 5.023369 1.238023
16503 0 -49.104365 -14.564090 -28.938706 -16.141893 -95.690101 -36.711704 0.961592
16504 0 50.718418 -8.965631 -17.746125 59.948444 57.347097 -65.344907 1.084693
16506 0 -47.468014 -19.782024 12.802176 -22.786641 -87.578155 52.559953 1.011739
16512 0 -46.085770 -23.544988 34.645752 -28.369956 -99.437162 7.229235 0.843047
16513 0 3.268329 -51.495927 13.546444 72.337210 -75.694844 8.201563 1.036321
16515 0 -46.002713 -23.358878 25.207121 -45.742713 -92.781410 -18.991653 0.933340
16524 0 48.830663 17.203801 42.001716 60.498118 83.641924 15.325595 0.922038
16526 0 -48.989956 -16.268315 13.838033 -31.105626 -80.737799 58.123212 0.971439
16528 0 -39.147832 33.354133 -29.598093 -93.256153 -15.427234 -45.595232 1.224524
16530 0 44.151316 -26.044149 -16.668184 91.842882 48.417568 -11.422759 0.779815
16534 0 27.029248 44.022203 -47.337326 -22.572385 101.350240 -13.737066 1.121644
16536 0 -41.606092 30.251600 22.668453 -97.961783 -23.576593 -24.934430 1.155398
16539 0 14.742559 -49.473571 -28.810526 86.647131 -54.401100 19.992799 1.123183
16540 0 -51.453144 4.628974 1.268342 -90.576760 -49.092457 -17.577572 0.981253
16541 0 -19.714242 -47.613980 40.561890 38.347036 -95.803134 19.833848 0.921201
16545 0 41.408349 30.688685 -12.849130 16.512355 101.967894 -13.911067 0.822432
16556 0 48.141569 -18.302800 2.929788 88.841535 52.436423 -3.548624 0.977515
16558 0 44.393779 26.240925 16.275609 17.187148 102.526143 11.900716 0.742995
16563 0 46.770641 22.204195 20.076180 51.677335 90.185232 -9.111695 0.998895
16566 0 0.491799 51.309044 -43.964123 -86.969726 55.376586 -19.485820 1.052479
16567 0 49.867300 -12.412843 30.360150 84.196128 50.314963 37.773922 0.731981
16568 0 9.057341 50.849906 -22.080559 -58.516767 70.341475 -51.956806 0.935514
16572 0 -12.221060 -49.891050 16.778871 46.795201 -92.517890 -7.549049 1.074658
16573 0 51.555095 -5.460686 -3.488304 84.419928 58.359727 21.008665 1.231203
16575 0 21.022161 -46.834381 27.203215 101.530977 -13.778022 -19.894706 1.299116
16577 0 11.968765 -49.941452 -15.107468 88.491723 -53.903382 -16.918907 0.895364
16585 0 33.900869 39.301872 22.619076 5.445520 98.117359 37.900694 1.014866
16592 0 46.173401 -22.983068 -31.014668 99.982478 30.819329 -2.330382 1.209084
16595 0 -40.199927 -32.249669 22.363719 -23.576077 -94.441764 39.015118 1.109490
16599 0 -27.915509 -43.176897 29.707907 16.578812 -101.033799 -22.088921 0.859915
16600 0 35.642005 -37.213005 -31.194528 101.884782 6.311407 -2.800985 0.932794
16601 0 -44.368501 -26.320250 -2.872043 -14.150023 -98.757207 -32.373507 0.892016
16603 0 42.054348 30.097570 37.561840 6.051205 100.321099 -4.685859 0.889150
16616 0 -42.163695 -29.985784 -29.977025 -32.625496 -98.428816 -12.116157 1.230635
16624 0 -24.996436 44.772209 9.029751 -102.643088 15.405113 6.473092 1.061708
16626 0 -17.816131 -48.323762 -39.090126 29.500986 -98.482370 -20.374844 0.765428
16628 0 -23.325228 46.140010 -24.683359 -95.224909 44.215035 8.866590 0.804332
16631 0 50.235765 -12.203239 18.305292 62.940665 53.749640 65.104604 0.796690
16635 0 -32.921568 -39.745381 -20.737055 9.955230 -89.884833 -53.129274 0.894692
16638 0 0.861013 -51.666541 7.779788 79.891428 -65.388978 17.982773 1.551745
16642 0 -15.314204 49.455288 22.947525 -84.145464 54.816213 -29.479960 0.975718
16644 0 42.695339 29.117327 28.401443 31.831026 96.634716 -23.867046 1.065885
16645 0 -51.205703 4.156196 10.857771 -69.925427 -53.461190 56.665577 1.101824
16646 0 -50.835623 -6.316130 -17.288974 -36.805589 -74.671432 -63.248925 1.280764
16648 0 -42.708447 -29.035704 -32.861488 -20.493755 -99.615648 4.163112 0.891213
16649 0 37.238501 -35.869015 -20.254812 101.180039 -1.884705 27.230559 1.102772
16653 0 48.457077 -17.286433 44.212490 89.388259 55.694632 7.002948 1.369693
16654 0 5.779642 50.753990 4.862307 -82.049407 63.243426 15.139910 1.163321
16656 0 36.549900 36.171726 -8.502767 0.508382 102.733903 10.041698 0.952619
16658 0 -4.763461 51.309404 -33.897686 -65.710492 76.107919 -26.622428 1.097598
16663 0 -39.668621 32.618511 4.723172 -96.059456 -34.421109 22.520900 0.794345
16670 0 41.602207 -29.731167 -19.534918 88.248037 24.635447 -48.906498 0.966284
16672 0 -51.463004 1.400162 -5.728050 -75.026207 -71.914375 -8.038228 0.899273
16674 0 42.318848 -30.101606 -4.421307 102.239683 -5.241622 11.217783 0.802273
16675 0 38.047585 -34.383992 39.494125 103.882954 11.435164 7.902115 1.025358
16678 0 -50.853977 9.448889 6.519547 -84.551543 -52.794613 -30.353311 0.870204
16680 0 -38.764480 -33.417743 16.972583 11.139899 -102.995336 -13.651252 0.987991
16681 0 -18.265261 -48.172821 -2.469870 46.943299 -91.998823 20.461960 1.109031
16685 0 40.804325 31.825336 1.986521 23.390161 92.722341 43.514248 0.873889
16688 0 -31.721264 -40.164012 -17.351376 31.308487 -98.825924 11.071050 0.760852
16691 0 -45.134431 -24.928422 -0.110213 -16.666742 -102.454431 7.738332 0.679480
16696 0 -9.231291 -50.621072 29.461736 57.710815 -84.820881 -21.080634 1.028053
16699 0 -45.093873 24.923906 13.706189 -92.854388 -42.805683 21.815145 1.094746
16700 0 -10.628638 50.608217 -8.759806 -77.677011 51.564209 -47.970541 0.895582
16702 0 -27.933213 43.274754 37.196953 -102.924250 19.773893 -5.544221 0.954665
16703 0 -36.977993 -35.726260 38.091793 22.219084 -98.231822 27.584163 1.107700
16706 0 -47.525730 19.195395 -46.118439 -88.076711 -52.502029 -17.327575 0.876735
16709 0 -40.178044 31.918565 -31.083377 -97.856402 -29.364541 -21.127451 0.698262
16714 0 -6.254444 -50.929054 22.464157 87.078176 -56.067735 -18.131571 1.027364
16717 0 25.584223 44.317427 2.538991 -49.577776 86.207002 -0.956334 1.037359
16728 0 17.693531 48.215255 -16.919117 -45.832295 82.910530 45.114312 0.961413
16730 0 -37.711947 -34.630942 29.280846 19.184293 -95.393926 37.029758 1.048269
16733 0 -5.538220 -51.263426 12.015376 53.927023 -72.085343 54.025240 0.684830
16736 0 10.908160 -50.382961 12.730171 93.830980 -44.648483 12.173980 1.081434
16739 0 -14.525506 -49.554870 5.839032 47.741298 -91.752969 -6.184792 0.977893
16743 0 9.742132 -50.686107 -4.330822 86.316839 -57.008788 -8.564757 0.729734
16748 0 51.188809 2.239369 20.994442 54.092277 85.797891 -26.643364 1.112471
16749 0 43.893589 -26.866537 19.371887 96.580274 37.387751 -12.132428 0.968301
16751 0 46.464090 21.165381 15.398090 8.274759 80.211334 64.823009 1.167001
16756 0 -12.471181 -50.300337 -13.094797 35.899829 -98.450556 4.306000 0.989878
16761 0 -1.708591 -51.076357 2.305790 81.224523 -61.465908 19.732047 0.940297
16763 0 -50.891067 -6.367139 19.195852 -42.639263 -93.844526 13.409443 1.072092
16765 0 51.059003 -7.012827 32.151813 86.634390 55.378728 13.380698 0.804661
16766 0 43.538692 27.086175 32.963711 10.275002 104.111098 -10.196539 0.969680
16767 0 -3.024533 -51.270199 -13.407063 72.649866 -51.708642 -55.817824 1.087478
16771 0 44.461254 25.487063 -3.625354 22.974528 101.114318 -15.008849 1.136970
16774 0 1.357823 -51.202300 -39.790644 88.599674 -38.057819 -44.475239 0.825533
16775 0 -50.424568 10.246714 28.612657 -72.863400 -71.344949 18.785432 0.980185
16778 0 51.254132 -5.947102 -28.417299 81.966154 64.031802 11.545988 0.786342
16779 0 -48.958461 15.863197 -31.616245 -76.978825 -68.786435 14.952155 0.822396
16781 0 42.494144 -28.054997 22.886226 78.644693 41.628361 54.902140 1.067917
16782 0 -50.524826 9.827840 -20.782143 -79.901695 -63.002683 22.317987 0.761492
16786 0 -13.646605 49.573941 15.203978 -72.570369 47.143258 -8.564687 0.942137
16788 0 -42.402157 29.397030 -21.004641 -97.942844 -32.224484 -18.369507 0.995105
16789 0 -51.431004 1.786109 31.938652 -80.135569 -65.566719 -16.420793 1.018952
16792 0 3.188877 -51.516637 26.345952 81.752032 -47.248136 44.463780 1.045748
16794 0 -11.852376 49.941725 -20.144279 -98.065853 23.811566 30.367397 0.840699
16800 0 -49.337472 -13.731850 -35.840531 -23.610735 -93.651004 -37.920371 0.902493
16802 0 -32.355835 -40.112528 -39.388904 -7.226928 -99.013895 -28.857157 1.153694
16807 0 51.173966 -7.753414 -21.081953 79.935722 62.057033 25.902422 0.920010
16811 0 45.215947 24.292759 -25.169762 18.424073 101.120755 -19.337486 1.078274
16812 0 -43.388523 -27.588076 50.038785 -13.171666 -101.321124 22.450875 0.873901
16815 0 -45.348755 -24.185426 2.251735 -14.074553 -101.126328 -20.493528 1.119803
16816 0 -12.607955 49.611107 37.564796 -95.129721 23.064613 34.203444 1.174325
16836 0 51.010906 5.784038 -28.951723 57.294086 86.436816 -14.530031 0.753771
16837 0 -8.132407 50.827146 2.344906 -79.313964 64.084575 -22.916770 0.865700
16838 0 11.222751 -50.119743 15.680041 91.450341 -54.195378 -14.980918 1.006153
16843 0 -48.551876 -15.964045 -12.879225 -22.077624 -80.693319 -61.574750 0.999860
16847 0 -43.696720 -27.725672 0.988862 -23.342820 -101.122141 -7.058203 1.145497
16849 0 19.465820 -47.383226 30.505151 95.523387 -41.264404 11.091906 1.066828
16851 0 -25.102692 44.822475 12.696039 -97.834319 0.931007 -38.994666 0.626586
16853 0 37.019361 -36.068066 -26.827194 103.046201 9.036508 -4.334515 1.187623
16855 0 -46.972137 20.928749 -0.254950 -92.868984 -44.707615 -16.102292 0.732826
16856 0 16.841587 48.568863 -39.144878 -45.362428 91.301493 -23.877187 1.122945
16857 0 -48.974395 16.093972 2.209919 -91.327250 -46.550229 20.829532 1.056112
16859 0 46.681676 -21.331691 27.517809 98.028511 33.047356 -12.809530 0.830801
16863 0 51.392534 6.321810 28.215719 72.969489 72.179854 -13.734413 0.843652
16865 0 -46.080773 -23.831900 -18.288564 -32.646984 -97.990468 15.040189 0.972486
16869 0 -50.322076 -11.993755 16.412974 -44.560459 -77.551007 53.262517 1.080288
16875 0 6.392037 51.130067 15.070535 -75.445794 70.526741 -16.321871 1.037156
16878 0 -49.989994 -11.707694 -22.246797 -34.895755 -96.207358 -20.554500 1.136336
16879 0 -35.927654 -36.458328 -4.792679 31.669270 -98.582461 15.929949 1.270048
16882 0 -49.840100 12.018552 21.435985 -89.591749 -52.414916 14.308369 0.719268
16887 0 -40.039663 32.533661 40.484371 -103.989728 9.704783 11.499149 1.245423
16890 0 6.070507 -51.510944 -38.487118 75.090282 -71.753651 -16.703838 0.890878
16892 0 -26.422691 -43.762785 -32.553184 36.711462 -85.053355 -46.005730 1.471195
16893 0 -14.711441 49.548747 -19.220576 -83.528541 61.944753 -7.966722 0.832476
16894 0 -2.998661 51.258133 17.779827 -90.895653 49.826384 -21.996439 0.768460
16895 0 -27.748889 43.601664 -42.976835 -95.408842 36.052275 -23.526350 1.046427
16896 0 -7.548008 -50.705174 31.398045 82.135171 -59.889250 6.591683 1.156681
16897 0 51.141857 -6.448737 -8.123594 74.729450 72.061896 -12.361283 0.906092
16902 0 45.685365 -23.309797 35.702175 92.689857 45.447044 15.865015 0.942648
16905 0 39.560172 -33.230175 -32.065174 101.189211 -6.966943 -3.761263 0.814742
16907 0 -18.055360 -48.018310 9.595994 59.634227 -84.970385 -10.600013 0.942638
16908 0 17.088288 -48.163174 2.117091 98.465092 -22.076337 27.849328 0.967807
16910 0 42.291778 29.017576 29.493050 25.486991 100.919850 -9.916259 1.058839
16912 0 42.888076 28.713373 -15.115329 30.090865 98.944917 11.085042 1.174293
16916 0 -15.695262 48.783816 27.348793 -80.516592 16.159469 12.674556 0.867978
16917 0 -50.923054 -5.452582 11.961431 -46.424143 -91.162503 -16.145015 1.230452
16920 0 -13.633515 -49.615839 21.143421 56.426931 -84.488027 -22.406844 0.972838
16922 0 -44.535561 -25.140489 13.944914 -7.016232 -95.739603 -40.739346 1.222885
16928 0 -51.040671 2.632356 36.315577 -44.964962 -80.098525 48.702780 1.417236
16933 0 41.668709 -29.846794 39.443314 82.734823 47.277890 41.160617 1.139422
16935 0 -49.629940 13.517005 0.870005 -81.022218 -63.456036 -22.473216 0.950507
16936 0 50.400608 -9.751080 15.397824 93.900383 44.508968 11.730335 1.012639
16938 0 -23.558350 -45.882513 31.734839 30.836524 -96.940786 25.913315 0.902447
16940 0 49.907978 11.809914 -24.485785 42.165603 95.082611 -13.825453 1.114052
16942 0 51.296256 -0.947729 0.180506 54.670110 87.746553 8.787872 1.014363
16944 0 51.649477 1.207827 -12.626238 82.306191 64.442173 -5.253333 1.124892
16946 0 12.604412 49.842669 -18.429346 -55.056728 85.235082 -27.537089 1.049939
16959 0 -10.218978 -50.364986 -12.440270 51.268898 -64.554557 -65.546043 1.156067
16960 0 -49.298296 14.916841 30.648219 -91.139525 -35.143830 37.616685 1.045681
16965 0 41.651904 29.619992 -24.747208 20.873880 100.113176 19.274192 1.297536
16966 0 -31.801976 40.223799 -19.606535 -100.951128 -18.330609 -13.687765 0.808817
16967 0 -25.578088 -44.627774 9.423943 36.071740 -96.834973 15.895089 1.047643
16968 0 43.481888 27.638283 -38.669861 27.091663 99.975258 -17.827950 1.091506
16981 0 51.114243 0.764912 0.978370 39.821967 85.218377 -22.379817 0.919953
16983 0 1.911487 -51.538032 -13.468775 68.795957 -54.488253 -56.959175 1.002414
16986 0 51.272063 -2.994719 16.036632 48.176598 89.972980 24.351398 0.725499
16988 0 -39.872712 32.569584 9.818108 -102.793559 -10.528274 -10.710198 0.845054
16993 0 50.470970 11.253033 -7.146826 65.339342 79.528801 18.488169 0.987626
16995 0 -41.625284 30.471994 -5.884571 -101.961151 -23.592887 5.742008 1.111750
16999 0 38.925506 -33.492720 -16.273655 86.234853 20.826628 -54.978527 1.043239
17000 0 -50.555317 8.997057 -14.018007 -81.253953 -48.535217 -44.280477 1.209474
17001 0 42.079227 -29.777664 -45.858799 93.869068 39.580043 -25.157204 0.931918
17003 0 6.562003 -50.974088 3.854379 69.005176 -75.994223 -3.729211 0.937263
17006 0 7.080056 51.031472 -7.313425 -57.080474 63.259788 -60.276810 1.190901
17007 0 -42.565951 28.767889 -20.977338 -74.402146 -33.280592 -66.587098 0.894303
17011 0 44.993193 24.765472 2.608560 26.197311 100.365125 -10.617008 0.997207
17014 0 -51.092061 7.189001 14.111739 -71.909904 -72.404750 -23.021672 1.177028
17016 0 -43.121752 27.686685 5.085726 -95.997721 -38.659349 -14.556372 0.987537
17023 0 -50.861007 -6.158190 -13.221157 -58.617301 -85.726500 9.930640 1.005438
17026 0 -48.201169 16.722153 -3.539217 -74.872635 -71.663737 -14.504271 0.883586
17029 0 -1.694067 -51.448083 9.861800 62.373824 -82.552634 -17.794527 0.979611
17032 0 -44.483334 -25.544517 3.622438 -1.436576 -98.168880 -35.051782 0.754823
17035 0 49.308222 15.553635 13.196869 66.203989 80.826052 6.728523 0.947516
17039 0 49.701264 12.248708 19.707050 21.742620 78.239821 65.406457 1.423184
17040 0 -42.185985 29.592135 25.712149 -103.515610 -14.173529 -8.880653 0.998217
17041 0 49.310974 -14.146080 -0.384119 79.166047 66.969052 -9.418258 1.063430
17042 0 -28.631618 42.647053 -19.282948 -104.209535 -5.250672 -6.026808 0.760906
17047 0 -42.831943 -28.820080 -10.303027 -19.339813 -99.670790 26.016267 1.113372
17050 0 -45.948450 -23.816440 -13.848410 -27.506825 -101.662450 -7.071202 1.136350
17054 0 -1.180290 -51.256950 -6.602390 73.889986 -70.062473 -3.532366 1.293055
17060 0 -18.525967 -47.901581 -46.910587 48.798364 -92.045620 -13.896523 0.945136
17061 0 34.117958 39.005276 18.423313 1.148755 97.947903 -37.835758 1.046237
17064 0 -36.298226 36.744598 27.396582 -104.096316 -2.148055 -4.173052 1.244333
17067 0 -42.948612 -27.966605 -14.406403 -9.273550 -83.988227 -59.929650 1.060479
17069 0 21.289618 47.150759 -14.809215 -23.453578 95.966719 32.517068 1.394329
17070 0 17.924095 -48.271754 -25.833854 99.025808 -28.947441 14.078029 0.760229
17073 0 -36.955875 -36.108635 -8.775075 -19.724693 -99.591464 -26.788024 1.060839
17075 0 -51.454882 0.868166 -16.932990 -70.534453 -73.526405 -20.169446 1.077349
17077 0 50.502939 10.763269 -30.052031 68.742432 76.051086 -20.111341 1.117019
17080 0 -30.452481 41.076529 9.596532 -100.042403 5.414108 28.089199 1.004675
17101 0 45.841407 23.888651 -22.241104 31.612005 97.274400 23.194723 1.057713
17102 0 -15.699764 -48.888925 9.035782 71.360096 -73.273756 -17.963964 0.711089
17106 0 51.643333 0.478672 34.175227 84.327377 60.861506 -11.795593 1.031512
17110 0 -31.441746 -40.806285 2.802013 12.399820 -101.336829 -19.247742 1.095613
17111 0 42.121341 -29.339951 -29.346367 91.124266 27.186202 -43.644957 0.695648
17124 0 -23.174563 45.968632 -5.082131 -94.673231 22.100676 39.936997 1.114710
17125 0 50.759911 -6.349761 -13.337228 75.823069 67.831673 23.714049 0.847969
17129 0 -38.287411 -34.222636 -5.004381 16.308878 -101.123378 -23.082886 0.769209
17130 0 -6.932730 51.310024 -7.691483 -68.167754 72.651312 -13.097867 1.044015
17137 0 -21.996216 46.825162 16.576967 -91.982365 47.532797 2.035177 0.972738
17138 0 50.492575 10.598978 3.502110 63.268110 80.805577 17.662138 0.956478
17139 0 -51.296369 0.111801 27.177078 -61.190974 -82.469627 -21.417411 0.782224
17142 0 40.711269 -31.026572 1.718834 95.593527 39.438035 19.913111 1.365003
17143 0 43.707596 26.840197 5.126896 13.947303 101.185270 -17.180596 1.089095
17145 0 -37.915012 -35.070844 -37.097728 -21.934446 -99.951319 -23.307374 0.833524
17146 0 -17.355411 -48.376301 -3.645039 59.561610 -85.154139 16.371585 0.853441
17148 0 -50.737669 -8.753142 -19.500591 -28.977778 -96.364871 28.879533 1.284990
17153 0 -9.400584 -50.021100 33.977517 76.005094 -54.696824 45.247849 0.980527
17154 0 46.936214 -21.952361 18.102952 95.231749 35.270315 -22.009788 1.043824
17161 0 -51.333335 -0.313703 -13.738591 -48.484247 -90.172201 -19.991104 0.946813
17162 0 6.324592 51.286725 26.893272 -55.593520 88.052280 -7.059629 1.010309
17164 0 15.102324 -49.180674 -39.709105 97.745702 -33.704616 -16.971249 0.899975
17165 0 31.450384 -40.745197 10.344568 103.300117 9.100165 15.769077 1.110108
17168 0 50.651027 9.195897 -27.329882 62.492270 80.426082 -3.035941 0.780687
17176 0 -50.470363 10.033684 7.517264 -82.546428 -63.438684 -12.065925 1.314379
17179 0 -50.039314 -11.203705 -10.496056 -37.409432 -79.211973 -56.659631 1.108291
17182 0 37.371342 35.455814 -6.363410 14.642070 100.764319 24.365369 0.697825
17183 0 -17.855492 48.327545 -8.327293 -80.921762 48.377499 -45.071322 0.951736
17185 0 -8.179355 -50.968145 13.023243 51.394943 -83.072551 -41.276634 0.919335
17191 0 -46.457672 22.873064 12.854460 -102.596678 -15.201603 -4.016139 0.855787
17193 0 30.140433 -41.502624 14.984633 104.147799 -9.254548 11.714891 0.889677
17197 0 -11.359064 -49.861145 40.400047 72.408877 -71.066879 25.192693 1.154648
17198 0 -7.166516 -50.947430 18.420582 66.741049 -55.778209 58.224205 0.862753
17207 0 51.823531 -3.082205 -32.277798 83.287798 57.214621 -24.956124 0.961428
17209 0 -13.045324 49.454953 3.436616 -97.789302 16.295353 30.696249 0.904458
17210 0 -22.551377 45.894714 24.446956 -96.507698 7.897959 40.436361 1.055710
17212 0 40.462601 31.811972 22.698998 20.630023 99.570110 -3.562072 1.037324
17219 0 24.046446 45.366341 -54.607321 -58.480490 84.308133 -22.735419 0.909737
17230 0 -29.040749 42.327087 -31.762154 -101.395734 1.725627 4.400109 1.006408
17234 0 51.408680 -7.036180 -20.631845 92.219464 49.129572 9.401511 1.079705
17236 0 13.623927 -49.297718 15.368085 99.554129 -30.161826 -9.590999 1.060961
17237 0 50.342787 -9.229646 -32.607039 56.283996 75.245529 -46.785392 1.007697
17238 0 -45.322440 24.743828 -2.727593 -99.084511 -33.086460 12.253173 0.795080
17240 0 11.670067 49.689459 -36.307472 -69.483519 58.310073 -50.669361 1.338155
17254 0 -3.557458 50.984742 -4.928364 -95.451646 40.280316 14.049788 1.028387
17255 0 50.246367 9.870344 -30.410109 44.074338 94.150282 14.728216 0.956509
17258 0 10.038614 -50.330787 -2.652895 93.936048 -35.060093 3.477799 0.848756
17259 0 6.740941 -51.130893 -17.094752 73.866479 -48.550460 -56.429036 0.890816
17261 0 51.169779 -4.655713 -8.758368 70.328251 55.790830 -53.632524 0.908099
17264 0 38.509631 34.393270 14.507139 -14.468755 85.872471 59.779946 0.681602
17269 0 -28.182213 43.622345 -25.902637 -91.925710 14.973199 -48.551228 0.984992
17271 0 46.686592 21.197325 34.293300 7.584809 95.630132 42.053644 0.696027
17275 0 -1.344181 51.672390 6.854115 -66.163093 74.172728 32.748364 0.839540
17286 0 -39.865673 32.171501 13.616063 -99.095784 -28.648276 19.794751 0.955708
17292 0 -50.961269 4.372873 -4.691635 -57.817727 -84.347956 24.202980 0.965248
17293 0 49.124592 15.789080 -22.927195 43.089643 86.821698 -40.684298 1.027179
17294 0 -23.838959 45.554909 -7.644595 -103.121549 7.147348 17.482238 1.109705
17296 0 49.940440 -13.131046 -39.310661 91.558732 47.907393 -17.109176 0.879566
17297 0 23.754767 45.554683 28.932636 -41.141756 96.095942 -7.979411 0.966204
17299 0 31.037162 -40.748219 -33.119347 103.026196 8.741816 12.858578 0.835417
17301 0 -36.128628 36.830837 49.065334 -102.773525 -3.265095 15.369074 0.838745
17306 0 -3.247229 -51.581768 -11.464425 64.236961 -80.706738 14.598452 1.005031
17307 0 46.839398 20.686677 16.882810 19.257797 95.425025 -37.566416 0.797385
17309 0 50.088743 12.374443 -6.973496 49.830385 90.991691 5.818304 0.784408
17310 0 44.267746 26.237454 21.960998 22.886971 99.918522 -21.694718 0.863736
17311 0 5.432593 -50.934697 -41.786469 95.602937 -29.777648 -30.687289 0.971461
17319 0 -50.691402 7.715168 1.018767 -82.701504 -54.029398 -33.522192 1.151680
17323 0 47.501353 -20.332873 19.708338 98.106645 31.544507 -2.376786 0.904201
17325 0 -13.714246 49.236771 -10.839736 -100.413814 23.706712 7.424002 1.084262
17334 0 -14.207509 49.351861 4.950636 -92.418894 39.102383 28.883852 0.775715
17335 0 46.250212 -22.774226 14.136396 94.860464 37.220404 -24.371408 1.226297
17336 0 -32.318791 -39.991023 6.695453 45.556482 -92.916444 20.250877 1.011029
17337 0 27.061689 -43.773014 1.980561 99.424757 -14.122233 28.866615 0.992017
17338 0 48.581062 -16.129780 11.036451 77.503704 67.218013 -16.841685 1.094731
17339 0 15.373508 49.327645 26.532599 -38.226344 95.728159 15.045512 0.971471
17341 0 3.931520 51.232845 42.616764 -75.671665 69.543704 3.170673 0.814120
17343 0 33.497382 -38.835629 -11.695614 103.627399 9.727983 13.254237 0.962773
17345 0 41.440857 30.492336 -8.022678 6.710432 102.453001 18.159863 1.475358
17352 0 -14.628023 49.194800 -11.563159 -96.603855 36.473125 14.438687 1.012592
17362 0 45.849815 23.638751 11.217361 53.454809 89.441076 12.769769 1.273429
17363 0 47.800095 -19.758943 -19.332905 97.463414 36.253706 -8.594027 1.133993
17367 0 0.393096 51.300262 18.146540 -74.430458 59.839960 42.219501 1.201875
17372 0 -16.081148 -49.041734 35.206532 37.815444 -94.929762 20.095430 0.946366
17376 0 26.134684 -44.157417 20.767319 101.786450 -14.746937 18.374315 0.863700
17377 0 -39.052860 -33.649038 -15.706700 -17.658861 -99.525928 7.480452 0.904993
17378 0 29.428010 -42.619290 -46.839623 96.562438 -24.591785 -15.114589 1.120867
17379 0 20.316089 47.024290 13.687257 -33.085018 84.210299 51.750388 0.916830
17380 0 47.207954 20.112845 25.262896 6.537073 103.976093 -13.827246 0.808528
17382 0 39.840388 -33.166485 -25.228548 103.484675 -1.115202 8.505899 0.966486
